publisher,developers,id,app_name,price,specs,genres,early_access,tags,owners,review_score,release_date
Aghayeva and Ko s.r.o.,Aghayeva and Ko s.r.o.,673220,Joumee The Hedgehog,Under $10,"Single-player, Steam Achievements, Partial controller support, Steam Leaderboards, Family Sharing","Adventure, Casual, Indie, Early Access",True,"Indie, Layed-Back, Casual, Action, 3D, Early Access, Single-Player, Unique-Style, Adventure","0 .. 20,000",59,2017-Autumn
RMking,RMking,727830,Reformers,Under $10,"Single-player, Multi-player, MMO, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Adventure, Casual, Indie, Massively Multiplayer, RPG",False,"Indie, Casual, 2D, Historical/Old-Times, Difficult, Puzzle, Multiplayer, Turn-based, Rogue, RPG, High-Quality, Unique-Style, Adventure, Story-driven","0 .. 20,000",97,2017-Autumn
DNB Media,Epic Fire,739690,Now Man Flies,Under $1,"Single-player, Steam Achievements, Family Sharing","Casual, Indie, Simulation",False,"Indie, Realistic/Sim, Casual","0 .. 20,000",75,2017-Autumn
ANV Team,ANV Team,731230,Snake: Road to apple,Under $1,"Single-player, Steam Achievements, Family Sharing",Action,False,Action,"0 .. 20,000",56,2017-Autumn
Aweswan studios,Aweswan studios,718210,Depopulation,Under $10,"Single-player, Family Sharing","Casual, RPG, Simulation, Strategy",False,"Realistic/Sim, Casual, RPG, Strategy","0 .. 20,000",59,2017-Autumn
Carbon Games,Carbon Games,595770,AirMech Wastelands,$10~$20,"Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Partial controller support, Family Sharing","Action, Indie, RPG, Strategy",False,"Indie, Action, RPG, Real-Time, Strategy, Co-op","50,000 .. 100,000",70,2018-Summer
"Acme Nerd Games, LLC","Acme Nerd Games, LLC",734870,"Houston, We Have Spinach!",Under $10,"Single-player, Steam Achievements, Stats, Family Sharing","Adventure, Simulation, Early Access",True,"Adventure, Early Access, Realistic/Sim","0 .. 20,000",66,2017-Autumn
XiNFiNiTY Games,XiNFiNiTY Games,749990,Trigonometry,Under $1,"Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing","Action, Casual, Indie",False,"Indie, Casual, 2D, Action, Difficult, Unique-aspects, Single-Player, High-Quality, Unique-Style","0 .. 20,000",82,2017-Autumn
Cole Fusion Studios,Cole Kitroser,724520,Magilore,Free,Single-player,RPG,False,RPG,"0 .. 20,000",44,2017-Autumn
Pandamonium Games Design,Pandamonium Games Design,681380,The Balloonist: Beyond the Clouds.,Under $1,"Single-player, Family Sharing","Adventure, Casual, Indie, RPG, Early Access",True,"Indie, Casual, Early Access, RPG, Adventure","0 .. 20,000",100,2017-Autumn
Illwinter Game Design,Illwinter Game Design,722060,Dominions 5 - Warriors of the Faith,$20~$40,"Single-player, Multi-player, PvP, Online PvP, Split Screen PvP, Co-op, Online Co-op, Co-op, Co-op, Cross-Platform Multiplayer, Steam Workshop, Remote Play Together, Family Sharing","Indie, Strategy",False,"Indie, Warfare, Turn-based, Unique-aspects, Fantasy, Multiplayer, Strategy","200,000 .. 500,000",94,2017-Autumn
Hook Games,Konstructors,733070,Sudoku Universe / 数独宇宙,Under $10,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Indie, Strategy",False,"Indie, Casual, Puzzle, High-Quality, Unique-Style, Other, Strategy","100,000 .. 200,000",95,2017-Winter
Blender Games,Blender Games,764560,Chocolate makes you happy 2,Under $10,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Casual, Indie",False,"Indie, 2D, Casual, Historical/Old-Times, Difficult, Puzzle, Realistic/Sim, Single-Player, High-Quality, Unique-Style, Adventure, Other, Strategy","0 .. 20,000",74,2017-Winter
Null Reference Games LLC,Null Reference Games LLC,762900,Cars with Guns: It's About Time,Under $1,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Co-op, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","Action, Indie, Racing, Early Access",True,"Indie, Early Access, Racing, Action","0 .. 20,000",50,2017-Winter
Technically Competent,Technically Competent,740730,Station Commander,Under $10,"Single-player, Family Sharing","Indie, Simulation, Strategy",False,"Indie, Realistic/Sim, Strategy","0 .. 20,000",33,2017-Winter
Scourgey Works,Scourgey Works,716950,Dino Scourge,Free,Single-player,"Action, Adventure, Free to Play, RPG, Early Access",True,"Adventure, Early Access, RPG, Action","0 .. 20,000",75,2017-Winter
Laush Studio,Laush Dmitriy Sergeevich,754510,3D Hardcore Cube 2,Under $10,"Single-player, Steam Achievements, Family Sharing","Action, Casual, Indie",False,"Indie, Casual, Action, Difficult, Single-Player, High-Quality, Unique-Style","0 .. 20,000",56,2017-Winter
FutureVisionsGames,FutureVisionsGames,543380,Empire of the Fallen Steel,Under $10,"Single-player, Family Sharing","Indie, RPG",False,"Indie, RPG","0 .. 20,000",58,2017-Winter
Plug In Digital,Studio Baikin,690850,Magibot,$10~$20,"Single-player, Steam Achievements, Full controller support, Family Sharing","Action, Adventure, Indie, Strategy",False,"Indie, Layed-Back, Action, Adventure, Strategy","0 .. 20,000",81,2017-Winter
Juvty Worlds,Juvty Worlds,500710,Wild Terra Online,Free,"Multi-player, MMO, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases","Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",False,"Indie, Historical/Old-Times, Action, Difficult, Early Access, Sandbox/Building, Unique-aspects, Realistic/Sim, RPG, Other, Adventure, Multiplayer, Exploration","200,000 .. 500,000",60,2017-Winter
MadeOfDinosaurs,MadeOfDinosaurs,744170,Starfighter Neon,Under $1,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie",False,"Indie, 2D, Historical/Old-Times, Action, Unique-aspects, Shooter, Single-Player, Unique-Style, Sci-fi","20,000 .. 50,000",75,2017-Winter
[untitledDev],[untitledDev],742460,Marble Skies,Under $10,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Captions available, Partial controller support, Stats, Steam Leaderboards, Family Sharing","Action, Adventure, Casual, Indie, Racing, Simulation, Strategy",False,"Indie, Layed-Back, Casual, Historical/Old-Times, Third Person, Action, 3D, Early Access, Puzzle, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Adventure, Strategy, Racing","20,000 .. 50,000",83,2019-Summer
RunServer,Mysterytag,764010,Insane Cold: Back to the Ice Age,Under $10,"Single-player, Steam Trading Cards, Family Sharing","Casual, Indie",False,"Indie, Casual, Puzzle, Horror/Mystery, Fantasy, Single-Player, Other, Adventure","0 .. 20,000",50,2017-Winter
Vadim Silver,Vadim Silver,528900,Multirotor Sim 2,Under $10,"Single-player, Full controller support, Family Sharing","Indie, Racing, Simulation, Sports",False,"Layed-Back, Third Person, Action, 3D, Puzzle, Fighting, Realistic/Sim, Sports, Single-Player, Unique-Style, First Person, Racing","0 .. 20,000",45,2019-Winter
Lukáš Kotík,BigMouthedDog Studio,660760,Bouncing Odyssey,Under $10,"Single-player, Steam Cloud, Family Sharing","Casual, Indie",False,"Indie, Puzzle, Casual","0 .. 20,000",100,2017-Winter
Arcupion Art,Arcupion Art,751590,Dinosaurs A Prehistoric Adventure,Free,Single-player,"Action, Adventure, Free to Play, Indie, RPG",False,"Indie, Action, Difficult, 3D, PvE, Fighting, Unique-aspects, Rogue, Realistic/Sim, Fantasy, RPG, Single-Player, Adventure, Exploration","20,000 .. 50,000",45,2017-Winter
KillerPokeGames,KillerPokeGames,754540,Gauntlet of IRE,Free,"Single-player, Steam Achievements, Partial controller support","Action, Casual, Indie",False,"Indie, Casual, Action, Difficult, Horror/Mystery, Unique-aspects, Unique-Style","0 .. 20,000",73,2017-Winter
Big Ant Studios,Big Ant Studios,649640,Ashes Cricket,$10~$20,"Single-player, Multi-player, PvP, Online PvP, Split Screen PvP, Co-op, Online Co-op, Co-op, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","Indie, Sports",False,"Indie, Sports","50,000 .. 100,000",82,2017-Winter
Cube Factory,Cube Factory,718030,Kyklos Code,Free,Single-player,"Action, Free to Play, Indie",False,"Indie, Layed-Back, Action, Difficult, 3D, Puzzle, Realistic/Sim, Single-Player, High-Quality, Comedy, Other, First Person","20,000 .. 50,000",91,2017-Winter
Thrive Games,Thrive Games,590580,Dragon of Legends,Under $10,"Single-player, Family Sharing","Action, Adventure, Indie, RPG, Early Access",True,"Indie, Action, Early Access, Unique-aspects, RPG, Adventure","0 .. 20,000",15,2017-Winter
Draconus Entertainment Ltd,Draconus Entertainment Ltd,377320,Hexters,$10~$20,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Action, Adventure, Indie, Simulation, Strategy, Early Access",True,"Indie, Action, Early Access, Sandbox/Building, Realistic/Sim, High-Quality, Adventure, Strategy, Story-driven","0 .. 20,000",84,2017-Winter
Conglomerate 5,Vishwakarma studios,755140,Air Dash,Under $1,"Single-player, Steam Achievements, Family Sharing","Indie, Simulation, Strategy",False,"Indie, 2D, Puzzle, Realistic/Sim, Single-Player, Unique-Style, Strategy","0 .. 20,000",8,2017-Winter
Buddy Productions GmbH,Trinity Team,564050,Bud Spencer & Terence Hill - Slaps And Beans,$10~$20,"Single-player, Multi-player, PvP, Split Screen PvP, Co-op, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure, Indie",False,"Indie, 2D, Historical/Old-Times, Action, Early Access, Fighting, Multiplayer, Unique-aspects, Comedy, Adventure, Co-op","50,000 .. 100,000",92,2018-Spring
Martin Mitov,Martin Mitov,754230,Defense Warfare,Under $10,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Action, Indie, Strategy",False,"Indie, Layed-Back, Strategy, Action","0 .. 20,000",85,2018-Winter
Black Water,Legion Ivory,756210,Talsaluq: Tower of Infinity,Under $1,"Single-player, Family Sharing","Adventure, Casual, Indie",False,"Indie, Adventure, Casual","0 .. 20,000",100,2017-Winter
Armagedoom Games,Armagedoom Games,757440,Crafting Tycoon,Under $10,"Single-player, Family Sharing","Indie, Simulation, Strategy",False,"Indie, Difficult, Sandbox/Building, Realistic/Sim, High-Quality, Strategy","0 .. 20,000",7,2017-Winter
PBFP,PBFP,747730,Operation Red Dragon,Under $10,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial controller support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Action, Adventure, Indie, Strategy, Early Access",True,"Indie, First Person, Action, Difficult, Early Access, Multiplayer, Fantasy, Adventure, Strategy, Co-op","0 .. 20,000",80,2017-Winter
App Business Ventures LLC,Foxie Games,764240,Horse Paradise - My Dream Ranch,Under $10,"Single-player, Multi-player, PvP, Online PvP, Family Sharing","Adventure, Casual, Massively Multiplayer, Simulation",False,"Adventure, Casual, Multiplayer, Realistic/Sim","0 .. 20,000",71,2017-Winter
Shoho Games,Shoho Games,706030,Parking Cop Simulator,Under $10,"Single-player, Steam Achievements, Captions available, Family Sharing","Casual, Indie, Simulation",False,"Indie, Layed-Back, Casual, 2D, Difficult, Horror/Mystery, Unique-aspects, Realistic/Sim, Single-Player, RPG, Unique-Style, Comedy, Strategy","0 .. 20,000",60,2017-Winter
Taggrin,Taggrin,757190,Vexius,Under $10,"Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","Action, Casual, Indie",False,"Indie, Layed-Back, 2D, Casual, Action, Puzzle, Sandbox/Building, Single-Player, Unique-Style","0 .. 20,000",100,2017-Winter
Ghostlight LTD,Idea Factory,683280,Omega Quintet,$20~$30,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing","Adventure, RPG, Strategy",False,"Layed-Back, Inclusivity, Action, Horror/Mystery, Turn-based, Romance, Fantasy, Realistic/Sim, RPG, High-Quality, Unique-Style, Comedy, Strategy, Story-driven","0 .. 20,000",76,2017-Winter
Big Fish Games,Mad Head Games,758630,Cadenza: The Kiss of Death Collector's Edition,Under $10,"Single-player, Family Sharing","Adventure, Casual",False,"Adventure, Casual, Puzzle","0 .. 20,000",100,2017-Winter
PlayFlock,PlayFlock,741650,Holy Towers,Under $10,"Single-player, Steam Achievements, In-App Purchases, Family Sharing",Strategy,False,"Layed-Back, Strategy","0 .. 20,000",37,2018-Spring
McLeodGaming,World Entertainment Studios,633930,"Yeah Jam Fury: U, Me, Everybody!",Under $10,"Single-player, Multi-player, Co-op, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial controller support, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","Action, Indie, Strategy",False,"Indie, Layed-Back, 2D, Action, Difficult, Puzzle, Single-Player, Strategy, Co-op","0 .. 20,000",100,2017-Winter
Square Enix,Square Enix,606370,Romancing SaGa 2™,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Partial controller support, Steam Cloud, Family Sharing",RPG,False,"Warfare, 2D, Historical/Old-Times, Difficult, Turn-based, Unique-aspects, Fantasy, RPG, Single-Player, Adventure, Story-driven","20,000 .. 50,000",65,2017-Winter
ThroneLab,ThroneLab,758920,Action Rush,Under $10,"Single-player, Steam Achievements, Family Sharing","Casual, Indie, Racing",False,"Indie, Layed-Back, Casual, Inclusivity, 3D, Realistic/Sim, Single-Player, Unique-Style, Racing","0 .. 20,000",50,2017-Winter
Notus Games Ltd,Notus Games Ltd,759650,Christmas Puzzle 3,Under $10,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",Casual,False,"Indie, Casual, 2D, Puzzle, High-Quality, Comedy","0 .. 20,000",92,2017-Winter
THQ Nordic,Black Forest Games,706020,Fade to Silence,$20~$30,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",RPG,False,"Warfare, Third Person, Action, Difficult, Horror/Mystery, Sandbox/Building, Exploration, RPG, Single-Player, Adventure, Multiplayer, Strategy, Co-op","50,000 .. 100,000",62,2019-Spring
Holyday Studios,Holyday Studios,728730,Holyday City: Reloaded,Free,"Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards","Casual, Free to Play, Indie, Simulation, Strategy",False,"Layed-Back, Casual, 2D, Sandbox/Building, Unique-aspects, Realistic/Sim, Single-Player, High-Quality, Unique-Style, Comedy, Strategy","200,000 .. 500,000",81,2018-Spring
Spiele-Palast GmbH,Spiele-Palast GmbH,347950,Palace of Cards,Free,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases","Casual, Free to Play, Indie, Strategy",False,"Indie, Casual, Historical/Old-Times, 2D, Puzzle, Multiplayer, Strategy","50,000 .. 100,000",68,2017-Winter
Loading Home,Loading Home,605230,Grey Hack,$10~$20,"Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Family Sharing","Indie, Massively Multiplayer, Simulation, Early Access",True,"Indie, 2D, Early Access, Puzzle, PvP, Horror/Mystery, Sandbox/Building, Sci-fi, Realistic/Sim, Adventure, Multiplayer, Strategy","100,000 .. 200,000",90,2017-Winter
Artifex Mundi,World-Loom,740090,Lost Grimoires 3: The Forgotten Well,$10~$20,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual",False,"Casual, Inclusivity, 2D, Gore, Puzzle, Horror/Mystery, Unique-aspects, Fantasy, Single-Player, High-Quality, Adventure, Story-driven","20,000 .. 50,000",80,2017-Winter
Delmunsoft,Delmunsoft,732030,Pimiko Plus,Under $10,"Single-player, Steam Achievements, Family Sharing","Indie, Simulation, Strategy",False,"Indie, Realistic/Sim, Strategy","0 .. 20,000",92,2017-Winter
Choice of Games,Choice of Games,763930,Tally Ho,Under $10,"Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","Adventure, Indie, RPG",False,"Indie, Inclusivity, Story-driven, RPG, Adventure, Exploration","0 .. 20,000",95,2017-Winter
Toplitz Productions,UMEO Studios,678900,Farmer's Dynasty,$20~$30,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Adventure, Casual, RPG, Simulation",False,"Layed-Back, Casual, First Person, Early Access, Sandbox/Building, Realistic/Sim, Single-Player, RPG, Strategy, Exploration","100,000 .. 200,000",75,2019-Autumn
Sylph,Sylph,678540,Bad School Boy,Under $10,"Single-player, Steam Achievements, Partial controller support, Family Sharing","Action, Casual, Indie",False,"Indie, Casual, Action","0 .. 20,000",80,2017-Winter
Quail Island Software Limited,Quail Island Software Limited,744450,Water Density,Under $10,"Single-player, Family Sharing","Action, Simulation, Strategy",False,"Realistic/Sim, Strategy, Action","0 .. 20,000",0,2017-Winter
